고유번호,구코드,법정동코드,동명,위도,경도,노상/노외/부설/주차장구분
973300,11215,10100,중곡동,37.567765,127.087427,3
982797,11215,10500,자양동,37.533095,127.083736,3
689363,11215,10200,능동,37.5548307391797,127.0762943098,3
982951,11215,10400,광장동,37.542055,127.098072,3
982954,11215,10300,구의동,37.540196,127.084653,3
982959,11215,10200,능동,37.5539635,127.0820387,3
982974,11215,10400,광장동,37.543334,127.098744,3
983201,11215,10200,능동,37.5544151,127.0855344,3
983202,11215,10400,광장동,37.549208,127.108551,3
983233,11215,10400,광장동,37.547373,127.102924,3
983264,11215,10400,광장동,37.547818,127.104888,3
983279,11215,10400,광장동,37.547145,127.107843,3
983284,11215,10200,능동,37.5526158,127.0816806,3
983300,11215,10200,능동,37.5530708,127.0820929,3
983302,11215,10400,광장동,37.546582,127.102364,3
983381,11215,10400,광장동,37.542864,127.094431,3
983387,11215,10400,광장동,37.547979,127.10861,3
983554,11215,10400,광장동,37.54848,127.108111,3
983558,11215,10300,구의동,37.543218,127.089734,3
983584,11215,10400,광장동,37.547088,127.103552,3
983606,11215,10300,구의동,37.541246,127.086422,3
983618,11215,10300,구의동,37.541551,127.08744,3
983626,11215,10400,광장동,37.546084,127.103745,3
983627,11215,10300,구의동,37.540815,127.08404,3
976281,11215,10900,군자동,37.5540588,127.0773289,3
976282,11215,10100,중곡동,37.557464,127.092244,3
976451,11215,10900,군자동,37.5540588,127.0773289,3
976481,11215,10500,자양동,37.532009,127.08641,3
976503,11215,10900,군자동,37.5563306,127.0764536,3
976376,11215,10500,자양동,37.533023,127.088767,3
976635,11215,10100,중곡동,37.554416,127.092132,3
976664,11215,10100,중곡동,37.554979,127.091944,3
976880,11215,10500,자양동,37.529801,127.083558,3
989977,11215,10300,구의동,37.543005,127.088803,3
990074,11215,10500,자양동,37.532006,127.086015,3
971871,11215,10900,군자동,37.5560666,127.0769341,3
971878,11215,10900,군자동,37.556229,127.0748569,3
971880,11215,10100,중곡동,37.559706,127.082151,3
971891,11215,10900,군자동,37.5561084,127.0742949,3
971893,11215,10500,자양동,37.534428,127.078241,3
971990,11215,10100,중곡동,37.558552,127.083008,3
972046,11215,10100,중곡동,37.560254,127.081713,3
972059,11215,10900,군자동,37.553651,127.075267,3
972133,11215,10500,자양동,37.534114,127.082292,3
972162,11215,10900,군자동,37.553412,127.070491,3
972190,11215,10100,중곡동,37.562094,127.086347,3
972200,11215,10900,군자동,37.55798,127.07459,3
972203,11215,10100,중곡동,37.555832,127.085147,3
972231,11215,10500,자양동,37.533167,127.077672,3
972232,11215,10900,군자동,37.5533212,127.0760862,3
972259,11215,10500,자양동,37.534075,127.079191,3
972291,11215,10500,자양동,37.5342,127.079978,3
972444,11215,10100,중곡동,37.55838,127.08102,3
972447,11215,10500,자양동,37.538815,127.075546,3
972468,11215,10900,군자동,37.554159,127.07227,3
972470,11215,10100,중곡동,37.557105,127.082611,3
972472,11215,10900,군자동,37.55431,127.07677,3
972480,11215,10900,군자동,37.5555943,127.0719719,3
972483,11215,10900,군자동,37.5504583,127.0697154,3
972490,11215,10900,군자동,37.558725,127.073881,3
972506,11215,10900,군자동,37.5557,127.072204,3
983055,11215,10400,광장동,37.547081,127.107258,3
983113,11215,10400,광장동,37.540783,127.096623,3
983131,11215,10200,능동,37.5539693,127.0810918,3
983132,11215,10400,광장동,37.541628,127.097689,3
983167,11215,10200,능동,37.5536568,127.0800034,3
983169,11215,10200,능동,37.5543215,127.0846885,3
986998,11215,10300,구의동,37.539028,127.087866,3
987000,11215,10300,구의동,37.541854,127.087521,3
987016,11215,10300,구의동,37.540997,127.085697,3
987018,11215,10700,화양동,37.5425,127.067998,3
987019,11215,10300,구의동,37.542792,127.08594,3
987041,11215,10700,화양동,37.54074,127.070523,3
987042,11215,10300,구의동,37.541314,127.085351,3
987044,11215,10700,화양동,37.544355,127.068384,3
987194,11215,10700,화양동,37.543415,127.068189,3
987197,11215,10700,화양동,37.544833,127.069697,3
987299,11215,10700,화양동,37.541811,127.068843,3
987308,11215,10300,구의동,37.5429528782471,127.090384320685,3
987314,11215,10300,구의동,37.539676,127.090687,3
987315,11215,10700,화양동,37.542545,127.068697,3
987320,11215,10300,구의동,37.539649,127.09042,3
987322,11215,10700,화양동,37.547338,127.068305,3
987342,11215,10700,화양동,37.5447364,127.066349,3
987387,11215,10300,구의동,37.543677,127.091362,3
987392,11215,10700,화양동,37.542204,127.068703,3
987424,11215,10300,구의동,37.54091,127.090648,3
987427,11215,10700,화양동,37.542605,127.0693393,3
987429,11215,10300,구의동,37.540549,127.090051,3
987465,11215,10700,화양동,37.545091,127.071404,3
987471,11215,10700,화양동,37.543779,127.071065,3
976320,11215,10500,자양동,37.531254,127.076288,3
976322,11215,10900,군자동,37.5569507,127.0766341,3
976325,11215,10500,자양동,37.530984,127.075179,3
976341,11215,10500,자양동,37.531611,127.084987,3
689723,11215,10300,구의동,37.54414,127.083292,3
989845,11215,10300,구의동,37.543119,127.088154,3
989858,11215,10300,구의동,37.5440272,127.0854314,3
989873,11215,10300,구의동,37.541309,127.088514,3
989878,11215,10300,구의동,37.538699,127.087835,3
989885,11215,10300,구의동,37.542553,127.089676,3
989910,11215,10300,구의동,37.539796,127.083782,3
989937,11215,10300,구의동,37.544517,127.084184,3
971392,11215,10500,자양동,37.533857,127.079586,3
971609,11215,10900,군자동,37.557685,127.075956,3
971741,11215,10500,자양동,37.534642,127.080522,3
971742,11215,10900,군자동,37.5534807,127.0741261,3
971777,11215,10100,중곡동,37.558299,127.083055,3
971778,11215,10900,군자동,37.552107,127.072356,3
971793,11215,10100,중곡동,37.556915,127.08437,3
971811,11215,10500,자양동,37.533572,127.083552,3
971814,11215,10900,군자동,37.5561856,127.0745313,3
971818,11215,10100,중곡동,37.559368,127.085792,3
971819,11215,10900,군자동,37.5543956,127.0740105,3
971844,11215,10900,군자동,37.5534871,127.0764215,3
971909,11215,10900,군자동,37.5557073,127.0730454,3
971936,11215,10500,자양동,37.5385367,127.0775336,3
971938,11215,10900,군자동,37.554503,127.076103,3
971946,11215,10100,중곡동,37.560681,127.082675,3
971947,11215,10900,군자동,37.5520814,127.074745,3
971951,11215,10900,군자동,37.5568656,127.0731848,3
971958,11215,10100,중곡동,37.557226,127.085302,3
971972,11215,10900,군자동,37.553564,127.075181,3
972337,11215,10900,군자동,37.555542,127.076445,3
972342,11215,10100,중곡동,37.557344,127.085271,3
987223,11215,10700,화양동,37.541788,127.065387,3
987233,11215,10300,구의동,37.5413423982461,127.091526037101,3
987249,11215,10700,화양동,37.542412,127.070288,3
987250,11215,10300,구의동,37.5405284,127.0937296,3
987254,11215,10300,구의동,37.535227,127.08999,3
987274,11215,10700,화양동,37.54559,127.067179,3
987293,11215,10300,구의동,37.5392486,127.0904556,3
989002,11215,10300,구의동,37.5399535,127.0927954,3
989003,11215,10700,화양동,37.547382,127.068547,3
989014,11215,10300,구의동,37.542026,127.093409,3
989018,11215,10300,구의동,37.5419615,127.0940072,3
989030,11215,10300,구의동,37.541958,127.093381,3
989039,11215,10300,구의동,37.5377427,127.0944643,3
989042,11215,10300,구의동,37.5399765,127.0955316,3
989058,11215,10300,구의동,37.5408279,127.0924581,3
989059,11215,10300,구의동,37.537775,127.089818,3
989107,11215,10700,화양동,37.542493,127.066154,3
690607,11215,10700,화양동,37.54254598,127.06720002,3
989331,11215,10700,화양동,37.54479,127.068462,3
989336,11215,10700,화양동,37.545073,127.067646,3
989686,11215,10500,자양동,37.532792,127.081645,3
989688,11215,10300,구의동,37.537806,127.085823,3
989772,11215,10500,자양동,37.535749,127.076607,3
989773,11215,10500,자양동,37.533637,127.075984,3
989780,11215,10500,자양동,37.535085,127.080621,3
671220,11215,10300,구의동,37.54191,127.086492,3
989781,11215,10300,구의동,37.540503,127.085661,3
970993,11215,10500,자양동,37.535324,127.081515,3
971007,11215,10500,자양동,37.532704,127.078676,3
971205,11215,10500,자양동,37.531897,127.081451,3
971846,11215,10500,자양동,37.5395631,127.0828282,3
971231,11215,10500,자양동,37.534726,127.081335,3
971246,11215,10500,자양동,37.532209,127.083598,3
971257,11215,10500,자양동,37.534845,127.078813,3
971259,11215,10500,자양동,37.533527,127.076849,3
971265,11215,10500,자양동,37.535005,127.080092,3
971268,11215,10500,자양동,37.534968,127.079967,3
688627,11215,10100,중곡동,37.563173,127.084622,3
971304,11215,10500,자양동,37.535194,127.080918,3
971309,11215,10500,자양동,37.535296,127.080637,3
971317,11215,10500,자양동,37.535677,127.081095,3
971325,11215,10500,자양동,37.532589,127.077945,3
971332,11215,10500,자양동,37.5385014,127.0774096,3
971346,11215,10500,자양동,37.533326,127.082769,3
971471,11215,10500,자양동,37.53734,127.081022,3
971486,11215,10500,자양동,37.535829,127.07699,3
971488,11215,10900,군자동,37.5556321,127.0719562,3
971600,11215,10900,군자동,37.5561856,127.0745313,3
971852,11215,10100,중곡동,37.562947,127.08547,3
971862,11215,10900,군자동,37.5533212,127.0760862,3
971603,11215,10500,자양동,37.538129,127.078829,3
689566,11215,10300,구의동,37.538222,127.085483,3
690250,11215,10500,자양동,37.537677,127.074689,3
689240,11215,10100,중곡동,37.558787,127.081247,3
689176,11215,10100,중곡동,37.560882,127.08585,3
981106,11215,10500,자양동,37.538762,127.065487,3
981107,11215,10500,자양동,37.540495,127.066093,3
981114,11215,10500,자양동,37.534215,127.061488,3
981115,11215,10500,자양동,37.538027,127.068384,3
981124,11215,10100,중곡동,37.55704,127.089183,3
981126,11215,10100,중곡동,37.561917,127.087558,3
981133,11215,10100,중곡동,37.559703,127.088663,3
981139,11215,10500,자양동,37.538365,127.067017,3
981152,11215,10500,자양동,37.538989,127.065556,3
981159,11215,10500,자양동,37.538987,127.066031,3
981163,11215,10100,중곡동,37.553292,127.090396,3
981165,11215,10100,중곡동,37.567259,127.08953,3
981166,11215,10500,자양동,37.540252,127.063961,3
981178,11215,10500,자양동,37.538658,127.068633,3
981191,11215,10500,자양동,37.538534,127.0631,3
981201,11215,10100,중곡동,37.55824,127.090149,3
989126,11215,10700,화양동,37.542557,127.065892,3
970496,11215,10100,중곡동,37.56011011,127.08595226,3
970524,11215,10100,중곡동,37.559245,127.086186,3
970635,11215,10100,중곡동,37.555242,127.087905,3
970637,11215,10500,자양동,37.533098,127.08205,3
970668,11215,10500,자양동,37.53391,127.076945,3
970672,11215,10100,중곡동,37.557324,127.082468,3
970680,11215,10500,자양동,37.534969,127.077089,3
970823,11215,10500,자양동,37.5400366,127.0815728,3
688774,11215,10100,중곡동,37.560084,127.085286,3
970868,11215,10500,자양동,37.533186,127.079243,3
970892,11215,10500,자양동,37.531941,127.082156,3
970922,11215,10100,중곡동,37.55936,127.086381,3
970926,11215,10500,자양동,37.533221,127.0813,3
970955,11215,10100,중곡동,37.563442,127.084817,3
970966,11215,10500,자양동,37.533706,127.083482,3
971124,11215,10500,자양동,37.538436,127.0788844,3
669925,11215,10500,자양동,37.532172,127.089971,3
689066,11215,10100,중곡동,37.556606,127.086593,3
690233,11215,10500,자양동,37.530629,127.08308,3
689378,11215,10200,능동,37.5545932,127.0823043,3
689713,11215,10300,구의동,37.542306,127.092066,3
690130,11215,10500,자양동,37.531242,127.07671,3
689567,11215,10300,구의동,37.5429537,127.0859291,3
981381,11215,10500,자양동,37.537573,127.066732,3
981382,11215,10200,능동,37.553238,127.087348,3
981397,11215,10200,능동,37.5547883708033,127.076278276001,3
981416,11215,10500,자양동,37.532682,127.064798,3
981417,11215,10200,능동,37.5522351,127.0822087,3
986005,11215,10700,화양동,37.543802,127.065829,3
986007,11215,10700,화양동,37.541911,127.066499,3
986018,11215,10700,화양동,37.54199,127.067666,3
986022,11215,10700,화양동,37.544687,127.0697434,3
986041,11215,10700,화양동,37.54245,127.066853,3
986064,11215,10700,화양동,37.5454473,127.0679978,3
986074,11215,10300,구의동,37.543595,127.087255,3
986077,11215,10700,화양동,37.545248,127.067423,3
986080,11215,10700,화양동,37.54247,127.071396,3
986097,11215,10700,화양동,37.542055,127.070272,3
986098,11215,10300,구의동,37.544888,127.084568,3
986115,11215,10700,화양동,37.5455574,127.0693778,3
970373,11215,10500,자양동,37.53368,127.083958,3
970565,11215,10100,중곡동,37.56034,127.085482,3
970567,11215,10500,자양동,37.532285,127.081487,3
970583,11215,10500,자양동,37.532156,127.081378,3
970588,11215,10500,자양동,37.533076,127.079124,3
970625,11215,10500,자양동,37.534505,127.082957,3
970748,11215,10100,중곡동,37.560054,127.082381,3
970804,11215,10500,자양동,37.532575,127.084986,3
669426,11215,10400,광장동,37.542318,127.096512,3
689390,11215,10200,능동,37.552951,127.088722,3
689800,11215,10300,구의동,37.540791,127.089247,3
690478,11215,10500,자양동,37.529365,127.079598,3
689647,11215,10300,구의동,37.545155,127.08187,3
689983,11215,10300,구의동,37.54957,127.093018,3
986119,11215,10700,화양동,37.542227,127.070663,3
986130,11215,10300,구의동,37.540351689348,127.09153158177,3
986131,11215,10700,화양동,37.543592,127.069356,3
986135,11215,10700,화양동,37.544735,127.070374,3
986152,11215,10300,구의동,37.537507,127.084546,3
987889,11215,10300,구의동,37.538797,127.086892,3
987892,11215,10700,화양동,37.540843,127.070203,3
988021,11215,10700,화양동,37.542077,127.067315,3
988022,11215,10300,구의동,37.536928,127.084079,3
988025,11215,10300,구의동,37.539637,127.093674,3
988041,11215,10300,구의동,37.537735,127.085491,3
988044,11215,10700,화양동,37.544109,127.068722,3
970437,11215,10500,자양동,37.533657,127.081988,3
970442,11215,10500,자양동,37.532252,127.080628,3
970444,11215,10100,중곡동,37.560517,127.085151,3
970448,11215,10500,자양동,37.533124,127.079491,3
970465,11215,10500,자양동,37.533114,127.081804,3
970479,11215,10100,중곡동,37.562847,127.086728,3
970487,11215,10500,자양동,37.535727,127.079685,3
970490,11215,10100,중곡동,37.561051,127.084954,3
970493,11215,10500,자양동,37.5386339,127.0798357,3
970048,11215,10100,중곡동,37.558163,127.080751,3
968581,11215,10500,자양동,37.534142,127.08259,3
969391,11215,10100,중곡동,37.562668,127.08479,3
969636,11215,10500,자양동,37.532506,127.082031,3
969736,11215,10500,자양동,37.532935,127.082214,3
969737,11215,10100,중곡동,37.562786,127.083385,3
969741,11215,10100,중곡동,37.562416,127.084249,3
969779,11215,10500,자양동,37.537037,127.07815,3
690604,11215,10700,화양동,37.5438011,127.0662241,3
689837,11215,10400,광장동,37.548863,127.107929,3
988074,11215,10300,구의동,37.538322,127.0849,3
988076,11215,10700,화양동,37.547431,127.069045,3
988084,11215,10300,구의동,37.5411484,127.0949143,3
970078,11215,10500,자양동,37.531669,127.082026,3
970084,11215,10500,자양동,37.534725,127.076372,3
970160,11215,10500,자양동,37.534282,127.081037,3
968320,11215,10100,중곡동,37.55559,127.085238,3
968342,11215,10500,자양동,37.533631,127.079561,3
968435,11215,10100,중곡동,37.559315,127.081603,3
968452,11215,10100,중곡동,37.561187,127.085579,3
968454,11215,10500,자양동,37.536362,127.077809,3
968469,11215,10500,자양동,37.534758,127.082055,3
968475,11215,10500,자양동,37.533572,127.081758,3
968490,11215,10500,자양동,37.539104,127.081712,3
968510,11215,10500,자양동,37.5388005,127.0792026,3
969648,11215,10500,자양동,37.532983,127.081305,3
969665,11215,10500,자양동,37.539154,127.081857,3
969671,11215,10500,자양동,37.533404,127.077427,3
969683,11215,10100,중곡동,37.558781,127.085543,3
969852,11215,10500,자양동,37.532327,127.082254,3
969854,11215,10100,중곡동,37.555782,127.084674,3
969856,11215,10100,중곡동,37.557252,127.080892,3
969857,11215,10500,자양동,37.533099,127.080848,3
969864,11215,10500,자양동,37.533002,127.080886,3
690435,11215,10500,자양동,37.534713,127.082144,3
689177,11215,10100,중곡동,37.561167,127.086178,3
690639,11215,10900,군자동,37.5519008,127.0756363,3
690675,11215,10900,군자동,37.5555089,127.0784517,3
690600,11215,10700,화양동,37.544554,127.067325,3
994166,11215,10300,구의동,37.551819,127.092404,3
971867,11215,10900,군자동,37.5563612,127.0769791,3
976406,11215,10500,자양동,37.532238,127.088315,3
967831,11215,10500,자양동,37.535826,127.078912,3
979696,11215,10500,자양동,37.53536,127.061324,3
968033,11215,10100,중곡동,37.562478,127.085425,3
968041,11215,10100,중곡동,37.559726,127.08459,3
968067,11215,10100,중곡동,37.561127,127.08258,3
968076,11215,10100,중곡동,37.557547,127.082153,3
968077,11215,10500,자양동,37.533577,127.078397,3
968089,11215,10500,자양동,37.532256,127.084093,3
968105,11215,10500,자양동,37.534757,127.080401,3
968114,11215,10100,중곡동,37.559457,127.084933,3
968118,11215,10500,자양동,37.534567,127.078311,3
968286,11215,10100,중곡동,37.554748,127.086991,3
968356,11215,10500,자양동,37.535788,127.081567,3
968377,11215,10500,자양동,37.533426,127.076146,3
968403,11215,10500,자양동,37.534324,127.078481,3
968410,11215,10100,중곡동,37.563093,127.085845,3
968418,11215,10100,중곡동,37.563125,127.08573,3
968430,11215,10500,자양동,37.533451,127.07988,3
968432,11215,10100,중곡동,37.562514,127.084984,3
968572,11215,10500,자양동,37.53244,127.082571,3
689965,11215,10300,구의동,37.54218,127.084965,3
690138,11215,10500,자양동,37.53105006,127.07572432,3
690529,11215,10500,자양동,37.530456,127.081103,3
690674,11215,10900,군자동,37.554894,127.078215,3
688712,11215,10100,중곡동,37.55628,127.093849,3
688947,11215,10100,중곡동,37.555351,127.093542,3
689193,11215,10100,중곡동,37.562194,127.084833,3
689154,11215,10100,중곡동,37.561529,127.090856,3
688699,11215,10100,중곡동,37.55693,127.087063,3
993239,11215,10300,구의동,37.5510554,127.0962484,3
993270,11215,10300,구의동,37.553333,127.095411,3
993466,11215,10300,구의동,37.5482116,127.0911791,3
993493,11215,10300,구의동,37.551075,127.091798,3
993501,11215,10300,구의동,37.55247,127.094195,3
993514,11215,10300,구의동,37.552083,127.09209,3
993518,11215,10300,구의동,37.547346,127.0899479,3
993519,11215,10300,구의동,37.546936,127.091094,3
993520,11215,10300,구의동,37.554918,127.093514,3
993521,11215,10300,구의동,37.5508892,127.0917184,3
993524,11215,10300,구의동,37.551208,127.091007,3
994206,11215,10300,구의동,37.545292,127.086127,3
994268,11215,10300,구의동,37.547334,127.088168,3
982624,11215,10200,능동,37.5548248679206,127.076283915074,3
982626,11215,10500,자양동,37.539662,127.064928,3
982627,11215,10200,능동,37.5549257,127.0842209,3
982629,11215,10200,능동,37.5567401,127.0800902,3
967456,11215,10100,중곡동,37.56397,127.085252,3
967462,11215,10100,중곡동,37.566484,127.082789,3
967467,11215,10100,중곡동,37.563805,127.084836,3
966566,11215,10100,중곡동,37.567774,127.080841,3
966571,11215,10100,중곡동,37.566046,127.078276,3
968292,11215,10500,자양동,37.534613,127.079019,3
992981,11215,10300,구의동,37.547393,127.090592,3
993030,11215,10300,구의동,37.5486983,127.0879948,3
993031,11215,10300,구의동,37.5538,127.09269,3
993036,11215,10300,구의동,37.5508719,127.0952829,3
993043,11215,10300,구의동,37.5467639,127.0911541,3
993071,11215,10300,구의동,37.549989,127.0895242,3
993073,11215,10300,구의동,37.5518264,127.0937575,3
993103,11215,10300,구의동,37.545534,127.086701,3
993322,11215,10300,구의동,37.552737,127.096121,3
993325,11215,10300,구의동,37.550345,127.093584,3
993360,11215,10300,구의동,37.5498853,127.0897313,3
993460,11215,10300,구의동,37.554202,127.094345,3
993462,11215,10300,구의동,37.552413,127.091652,3
981917,11215,10200,능동,37.552954,127.087563,3
981918,11215,10500,자양동,37.537359,127.065957,3
982221,11215,10500,자양동,37.53878336,127.06982799,3
982227,11215,10500,자양동,37.540031,127.063842,3
982234,11215,10500,자양동,37.540231,127.064623,3
982332,11215,10200,능동,37.5528307,127.0851681,3
982347,11215,10500,자양동,37.531885,127.067915,3
982348,11215,10200,능동,37.5547923458437,127.076371868902,3
982502,11215,10500,자양동,37.538233,127.064901,3
982532,11215,10200,능동,37.5552054,127.0838526,3
982533,11215,10500,자양동,37.537857,127.066075,3
982535,11215,10500,자양동,37.539417,127.068031,3
982536,11215,10200,능동,37.5538561,127.08677,3
982559,11215,10200,능동,37.5563282,127.079702,3
982574,11215,10500,자양동,37.5388,127.066337,3
982580,11215,10500,자양동,37.537321,127.0638,3
986774,11215,10300,구의동,37.542471,127.089632,3
986782,11215,10700,화양동,37.546242,127.072057,3
986783,11215,10300,구의동,37.540342,127.084843,3
986823,11215,10700,화양동,37.54329424,127.06678643,3
967500,11215,10100,중곡동,37.56782758,127.08360337,3
967523,11215,10100,중곡동,37.569555,127.080556,3
964071,11215,10100,중곡동,37.557035,127.085723,3
992712,11215,10300,구의동,37.55197,127.090922,3
992896,11215,10300,구의동,37.549178,127.093619,3
992907,11215,10300,구의동,37.549914,127.094231,3
992971,11215,10300,구의동,37.54638,127.087697,3
993121,11215,10300,구의동,37.5504638,127.0916554,3
993123,11215,10300,구의동,37.5469168,127.0866983,3
993198,11215,10300,구의동,37.5518296,127.0936046,3
993219,11215,10300,구의동,37.555581,127.094393,3
981783,11215,10200,능동,37.552432,127.087643,3
981851,11215,10200,능동,37.55263,127.081093,3
981864,11215,10200,능동,37.5532267,127.0843092,3
981865,11215,10500,자양동,37.536341,127.062539,3
982035,11215,10200,능동,37.5550829,127.0791415,3
982036,11215,10500,자양동,37.539722,127.063828,3
982047,11215,10500,자양동,37.540437,127.063326,3
982056,11215,10200,능동,37.5523444,127.0852308,3
982059,11215,10200,능동,37.552304,127.085184,3
982062,11215,10200,능동,37.5528272,127.0852827,3
982069,11215,10200,능동,37.5548247801286,127.076470732898,3
982091,11215,10200,능동,37.552588,127.077873,3
982103,11215,10500,자양동,37.535799,127.062086,3
982195,11215,10500,자양동,37.535844,127.062554,3
982196,11215,10500,자양동,37.540699,127.065174,3
986253,11215,10300,구의동,37.53901,127.087973,3
986255,11215,10300,구의동,37.5452097301772,127.09056874248,3
986256,11215,10300,구의동,37.53879,127.093428,3
986257,11215,10300,구의동,37.542116,127.082268,3
986260,11215,10700,화양동,37.545924,127.0680912,3
986261,11215,10300,구의동,37.5410908,127.0946099,3
986285,11215,10700,화양동,37.546595,127.067923,3
982593,11215,10200,능동,37.5551953,127.082813,3
982597,11215,10200,능동,37.5549257,127.0842209,3
982599,11215,10500,자양동,37.535485,127.064206,3
986577,11215,10300,구의동,37.5434657,127.0931667,3
986579,11215,10300,구의동,37.540893,127.090316,3
986580,11215,10700,화양동,37.5452018,127.0699366,3
986582,11215,10300,구의동,37.53884,127.093275,3
986583,11215,10700,화양동,37.545287,127.06992,3
986587,11215,10700,화양동,37.543801,127.068787,3
986595,11215,10300,구의동,37.538124,127.084115,3
986611,11215,10700,화양동,37.545551,127.071609,3
986615,11215,10700,화양동,37.545363,127.072731,3
986627,11215,10700,화양동,37.545538,127.0725,3
986630,11215,10700,화양동,37.54629,127.068915,3
986649,11215,10300,구의동,37.5415983,127.0946392,3
986661,11215,10300,구의동,37.542992,127.0933325,3
986662,11215,10700,화양동,37.546658,127.074572,3
986678,11215,10700,화양동,37.5448268,127.0733738,3
986707,11215,10300,구의동,37.5414878468724,127.090643191168,3
986715,11215,10300,구의동,37.542129,127.089494,3
986732,11215,10300,구의동,37.53852302,127.08697465,3
986856,11215,10700,화양동,37.54491,127.069202,3
986869,11215,10700,화양동,37.54172,127.070279,3
986871,11215,10700,화양동,37.543633,127.067118,3
986876,11215,10700,화양동,37.543862,127.066966,3
986880,11215,10700,화양동,37.541783,127.06846,3
986887,11215,10700,화양동,37.542159,127.067145,3
986898,11215,10300,구의동,37.5415,127.088373,3
986913,11215,10300,구의동,37.54379,127.087212,3
986917,11215,10700,화양동,37.545602,127.071926,3
986931,11215,10300,구의동,37.541065,127.085228,3
986988,11215,10300,구의동,37.542802,127.088645,3
986997,11215,10700,화양동,37.543367,127.066312,3
988795,11215,10700,화양동,37.543879,127.07226,3
688941,11215,10100,중곡동,37.556945,127.094486,3
966399,11215,10100,중곡동,37.555507,127.087009,3
966529,11215,10100,중곡동,37.567746,127.079652,3
992363,11215,10300,구의동,37.554703,127.094383,3
992376,11215,10300,구의동,37.553627,127.095734,3
992378,11215,10300,구의동,37.5471841,127.0895824,3
992387,11215,10300,구의동,37.5497428,127.0929984,3
992389,11215,10300,구의동,37.546759,127.088262,3
992390,11215,10300,구의동,37.5489863,127.0886619,3
992410,11215,10300,구의동,37.553555,127.094223,3
992418,11215,10300,구의동,37.550133,127.09147,3
992563,11215,10300,구의동,37.556124,127.095281,3
992565,11215,10300,구의동,37.555513,127.094273,3
992620,11215,10300,구의동,37.5491062,127.0888693,3
992633,11215,10300,구의동,37.5482688,127.0898827,3
992642,11215,10300,구의동,37.552557,127.091526,3
992653,11215,10300,구의동,37.550691,127.096748,3
992668,11215,10300,구의동,37.545705,127.087062,3
992696,11215,10300,구의동,37.5470735,127.090868,3
992805,11215,10300,구의동,37.554107,127.095047,3
992810,11215,10300,구의동,37.549115,127.088477,3
992811,11215,10300,구의동,37.5493544,127.0900692,3
992813,11215,10300,구의동,37.545535,127.087396,3
992817,11215,10300,구의동,37.551996,127.095587,3
992822,11215,10300,구의동,37.553,127.093581,3
981340,11215,10500,자양동,37.534422,127.067072,3
981341,11215,10100,중곡동,37.559436,127.094712,3
981342,11215,10500,자양동,37.534781,127.066702,3
981343,11215,10100,중곡동,37.555871,127.092028,3
981350,11215,10100,중곡동,37.554717,127.091454,3
981351,11215,10100,중곡동,37.560636,127.089159,3
981393,11215,10500,자양동,37.540557,127.065211,3
981399,11215,10100,중곡동,37.557044,127.093594,3
981400,11215,10200,능동,37.5557774,127.0808563,3
981411,11215,10200,능동,37.5534875,127.0852119,3
981430,11215,10200,능동,37.5539435,127.0826756,3
981458,11215,10200,능동,37.5532411,127.0832107,3
981560,11215,10200,능동,37.552359,127.086335,3
981567,11215,10100,중곡동,37.555334,127.092135,3
981571,11215,10200,능동,37.5529219,127.0800664,3
981580,11215,10100,중곡동,37.555982,127.094077,3
981587,11215,10100,중곡동,37.554481,127.08952,3
981588,11215,10200,능동,37.55537,127.080315,3
981611,11215,10200,능동,37.552967,127.087347,3
981614,11215,10200,능동,37.5519112643777,127.077193890547,3
981668,11215,10200,능동,37.554851,127.08172,3
981672,11215,10200,능동,37.554818679341,127.076459690687,3
981723,11215,10500,자양동,37.539873,127.06736,3
981727,11215,10200,능동,37.5562742,127.0798355,3
981753,11215,10500,자양동,37.538752,127.066398,3
981758,11215,10500,자양동,37.537838,127.067311,3
981879,11215,10500,자양동,37.536877,127.062866,3
981881,11215,10200,능동,37.554617,127.082044,3
981886,11215,10200,능동,37.5553558,127.0812976,3
981900,11215,10200,능동,37.551895,127.085819,3
986093,11215,10300,구의동,37.537885,127.084082,3
986094,11215,10700,화양동,37.544451,127.067053,3
986110,11215,10700,화양동,37.5456376,127.0694243,3
986121,11215,10300,구의동,37.541934,127.089162,3
986122,11215,10700,화양동,37.543701,127.065333,3
986143,11215,10300,구의동,37.543971,127.091096,3
986144,11215,10300,구의동,37.540465,127.087741,3
986166,11215,10700,화양동,37.541989,127.070476,3
986169,11215,10300,구의동,37.539147,127.087405,3
986172,11215,10700,화양동,37.545706,127.073147,3
986192,11215,10300,구의동,37.5404332,127.0937464,3
986293,11215,10300,구의동,37.5398078,127.0914777,3
986295,11215,10700,화양동,37.54297,127.066227,3
986306,11215,10700,화양동,37.544783,127.067212,3
986309,11215,10700,화양동,37.543604,127.06644,3
986312,11215,10300,구의동,37.541769,127.086118,3
986341,11215,10300,구의동,37.539946,127.089017,3
986517,11215,10300,구의동,37.539687,127.088523,3
986529,11215,10300,구의동,37.54044,127.093723,3
986548,11215,10700,화양동,37.5454245,127.0715952,3
986549,11215,10300,구의동,37.5410306970895,127.092657496831,3
986575,11215,10300,구의동,37.539679,127.08867,3
988381,11215,10700,화양동,37.545298,127.066575,3
988387,11215,10700,화양동,37.543789,127.070496,3
988388,11215,10300,구의동,37.5436716,127.0864062,3
